GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),MarbelsPerPlayer(Player1Remaining Marbles),MarbelsPerPlayer(Player0Remaining Marbles),RuleCardsUsed(Rule-Setup),RuleCardsUsed(Rule-Movement),RuleCardsUsed(Rule-Push),RuleCardsUsed(Rule-PushOut),RuleCardsUsed(Rule-PushRequirement),RuleCardsUsed(Rule-Victory),PlayerType(PlayerType-1),PlayerType(PlayerType-0),MarbelsRemoved(Player0removed marbles),MarbelsRemoved(Player1removed marbles),WhoPushedOut(Player0Pushed Marbles),WhoPushedOut(Player1Pushed Marbles),Winner(PlayerIdx)
-2133607123,MultiverseMarbles,0,GAME_OVER,59,58,2,75,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,EVEN,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,[],[],[0],[],0
-1379280874,MultiverseMarbles,0,GAME_OVER,33,32,2,76,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,UNEVEN,ANY_THREE,MCTS-Push,MCTS-OwnColor,[],[],[0],[],0
1007248398,MultiverseMarbles,0,GAME_OVER,35,34,2,77,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,ANY_THREE,MCTS-Push,MCTS-OwnColor,[],[],"[1, 1]",[],0
81058811,MultiverseMarbles,0,GAME_OVER,80,79,2,78,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,8,9,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,EVEN,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1]",[0],"[1, 1, 1]",[0],1
-275656468,MultiverseMarbles,0,GAME_OVER,108,107,2,79,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,9,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,UNEVEN,PUSH_OUT,MCTS-Push,MCTS-OwnColor,[1],[],"[1, 1, 1]",[],1
223689444,MultiverseMarbles,0,GAME_OVER,65,64,2,80,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,8,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,UNEVEN,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,"[0, 1]",[],"[0, 1]",[],0
126497962,MultiverseMarbles,0,GAME_OVER,39,38,2,81,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,8,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,MORE,ANY_THREE,MCTS-Push,MCTS-OwnColor,"[0, 1]",[],"[0, 1]",[],0
1397489903,MultiverseMarbles,0,GAME_OVER,200,200,2,82,MCTS-OwnColor,-3.0,-3.0,MCTS-Push,1,MCTS-OwnColor,1,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,FEWER_OR_EQUAL,PUSH_OUT,MCTS-Push,MCTS-OwnColor,[],[],"[1, 1]",[],-1
-953290206,MultiverseMarbles,0,GAME_OVER,53,52,2,83,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,9,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,UNEVEN,ANY_THREE,MCTS-Push,MCTS-OwnColor,[0],[],[0],[],0
-917172739,MultiverseMarbles,0,GAME_OVER,52,51,2,84,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,9,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,MORE,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,[1],[],[1],[],1
1438911013,MultiverseMarbles,0,GAME_OVER,86,85,2,85,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,7,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,FEWER_OR_EQUAL,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1, 1]",[],"[1, 1, 1]",[],1
-736484942,MultiverseMarbles,0,GAME_OVER,57,56,2,86,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,9,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,MORE,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,[0],[],"[0, 0]",[],0
1123315198,MultiverseMarbles,0,GAME_OVER,20,19,2,87,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,9,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,FEWER_OR_MORE,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,[0],[],"[0, 0]",[],1
-486083993,MultiverseMarbles,0,GAME_OVER,40,39,2,88,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,9,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,MORE,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,[1],[],[1],[],1
941352665,MultiverseMarbles,0,GAME_OVER,45,44,2,89,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,MORE,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,[],[],[1],[],0
1073217876,MultiverseMarbles,0,GAME_OVER,45,44,2,90,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,9,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,EVEN,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,[],[0],[],[0],0
-1153684798,MultiverseMarbles,0,GAME_OVER,25,24,2,91,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,10,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,EQUAL,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,[],[],[],[],0
1862605678,MultiverseMarbles,0,GAME_OVER,85,84,2,92,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,7,9,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,MORE,PUSH_OUT,MCTS-Push,MCTS-OwnColor,[0],"[0, 0, 0]",[0],"[0, 0, 0]",0
1327647769,MultiverseMarbles,0,GAME_OVER,70,69,2,93,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,7,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,EQUAL,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1, 1]",[],"[1, 1, 1]",[],1
1766135248,MultiverseMarbles,0,GAME_OVER,24,23,2,94,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,FEWER_OR_EQUAL,ANY_THREE,MCTS-Push,MCTS-OwnColor,[],[],[],[],1
-272564569,MultiverseMarbles,0,GAME_OVER,27,26,2,95,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,9,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,MORE,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,[0],[],[0],[],0
972957108,MultiverseMarbles,0,GAME_OVER,30,29,2,96,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,FEWER_OR_MORE,ANY_THREE,MCTS-Push,MCTS-OwnColor,[],[],[],[],1
-1232747077,MultiverseMarbles,0,GAME_OVER,125,124,2,97,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,6,7,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,MORE,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,"[1, 0, 0]","[0, 0, 0, 0]","[1, 0, 0]","[0, 0, 0, 0]",0
-1319794886,MultiverseMarbles,0,GAME_OVER,96,95,2,98,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,8,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1]",[],"[1, 1, 1]",[],1
1762791677,MultiverseMarbles,0,GAME_OVER,84,83,2,99,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,9,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,FEWER_OR_MORE,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,[1],[],[1],[],1
891997069,MultiverseMarbles,0,GAME_OVER,36,35,2,100,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,9,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,FEWER_OR_MORE,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,[1],[],[1],[],1
144976342,MultiverseMarbles,0,GAME_OVER,176,175,2,101,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,6,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,MORE,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,"[0, 1, 1, 1]",[],"[0, 1, 1, 1, 1]",[],1
-851153356,MultiverseMarbles,0,GAME_OVER,152,151,2,102,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,9,9,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,EQUAL,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,"[1, 1]",[],"[1, 1, 1, 1]",[],1
1428334998,MultiverseMarbles,0,GAME_OVER,39,38,2,103,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,UNEVEN,ANY_THREE,MCTS-Push,MCTS-OwnColor,[],[],[],[],0
1652165257,MultiverseMarbles,0,GAME_OVER,33,32,2,104,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,[],[],[],[],0
-1819701044,MultiverseMarbles,0,GAME_OVER,200,200,2,105,MCTS-OwnColor,-3.0,-3.0,MCTS-Push,1,MCTS-OwnColor,1,1,1,MCTS-Push,10,9,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,EQUAL,PUSH_OUT,MCTS-Push,MCTS-OwnColor,[1],[],"[1, 1]",[],-1
-2063137370,MultiverseMarbles,0,GAME_OVER,48,47,2,106,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,8,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,MORE,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1]",[],"[1, 1, 1]",[],1
185471588,MultiverseMarbles,0,GAME_OVER,11,10,2,107,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,EQUAL,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,[],[],[],[],0
652316241,MultiverseMarbles,0,GAME_OVER,200,200,2,108,MCTS-OwnColor,-3.0,-3.0,MCTS-Push,1,MCTS-OwnColor,1,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,FEWER_OR_EQUAL,ANY_THREE,MCTS-Push,MCTS-OwnColor,[],[],[],[],-1
-124237430,MultiverseMarbles,0,GAME_OVER,64,63,2,109,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,8,9,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,MORE_OR_EQUAL,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1, 1]",[],"[1, 1, 1]",[],1
-1173044307,MultiverseMarbles,0,GAME_OVER,35,34,2,110,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,UNEVEN,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,[],[],[],[],0
-2147127455,MultiverseMarbles,0,GAME_OVER,170,169,2,111,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,9,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,EQUAL,PUSH_OUT,MCTS-Push,MCTS-OwnColor,[1],[],"[1, 1, 1]",[],1
-2117503818,MultiverseMarbles,0,GAME_OVER,172,171,2,112,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,9,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,FEWER_OR_EQUAL,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,[1],[],[1],[],1
-1308275186,MultiverseMarbles,0,GAME_OVER,10,9,2,113,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,UNEVEN,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,[],[],[],[0],1
-272396845,MultiverseMarbles,0,GAME_OVER,56,55,2,114,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,9,7,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,MORE_OR_EQUAL,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,"[1, 1, 1]",[0],"[1, 1, 1]",[0],1
1701359790,MultiverseMarbles,0,GAME_OVER,13,12,2,115,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,FEWER_OR_EQUAL,ANY_THREE,MCTS-Push,MCTS-OwnColor,[],[],[],[],0
-1201160441,MultiverseMarbles,0,GAME_OVER,32,31,2,116,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,8,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,EVEN,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,"[1, 1]",[],"[1, 1]",[],1
-2113340375,MultiverseMarbles,0,GAME_OVER,24,23,2,117,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,FEWER_OR_EQUAL,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,[],[],[],[],1
-1246331775,MultiverseMarbles,0,GAME_OVER,126,125,2,118,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,8,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,MORE_OR_EQUAL,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,"[1, 0]",[],"[1, 1, 0, 1]",[],1
-998636801,MultiverseMarbles,0,GAME_OVER,146,145,2,119,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,9,8,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,FEWER_OR_MORE,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1, 1]",[],"[1, 1, 0, 1]",[],1
743507106,MultiverseMarbles,0,GAME_OVER,36,35,2,120,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,8,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,MORE_OR_EQUAL,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,[1],[0],"[0, 1, 1]","[0, 0]",1
-950266235,MultiverseMarbles,0,GAME_OVER,59,58,2,121,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,MORE_OR_EQUAL,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,[],[],"[0, 1]",[],0
1471209905,MultiverseMarbles,0,GAME_OVER,40,39,2,122,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,9,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,UNEVEN,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,[1],[],[1],[],1
-1188208075,MultiverseMarbles,0,GAME_OVER,200,200,2,123,MCTS-OwnColor,-3.0,-3.0,MCTS-Push,1,MCTS-OwnColor,1,1,1,MCTS-Push,10,8,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,UNEVEN,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,"[1, 1]",[],"[1, 1]",[],-1
-892781875,MultiverseMarbles,0,GAME_OVER,94,93,2,124,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,8,7,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,EVEN,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1, 1]","[0, 0]","[1, 1, 1]","[0, 0]",1
-2053811734,MultiverseMarbles,0,GAME_OVER,34,33,2,125,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,9,9,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,FEWER_OR_MORE,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1]",[],"[1, 1, 1]",[],1
-1392081177,MultiverseMarbles,0,GAME_OVER,31,30,2,126,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,FEWER_OR_EQUAL,ANY_THREE,MCTS-Push,MCTS-OwnColor,[],[],[],[],0
1368142412,MultiverseMarbles,0,GAME_OVER,68,67,2,127,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,7,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,EVEN,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1, 1]",[],"[1, 1, 1]",[],1
1337501126,MultiverseMarbles,0,GAME_OVER,23,22,2,128,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,MORE,ANY_THREE,MCTS-Push,MCTS-OwnColor,[],[],[],[],0
-1904479556,MultiverseMarbles,0,GAME_OVER,120,119,2,129,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,8,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,EVEN,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1]",[],"[1, 1, 1]",[],1
-1745004959,MultiverseMarbles,0,GAME_OVER,68,67,2,130,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,7,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,MORE_OR_EQUAL,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1, 1]",[],"[1, 1, 1]",[],1
-1673592202,MultiverseMarbles,0,GAME_OVER,123,122,2,131,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,8,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,EVEN,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,"[1, 1]",[],"[1, 1, 1, 1, 0, 1]",[0],0
1490437912,MultiverseMarbles,0,GAME_OVER,40,39,2,132,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,9,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,UNEVEN,ANY_THREE,MCTS-Push,MCTS-OwnColor,[1],[],"[1, 1]",[],1
1470643912,MultiverseMarbles,0,GAME_OVER,44,43,2,133,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,UNEVEN,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,[],[],[],[],1
-100408435,MultiverseMarbles,0,GAME_OVER,36,35,2,134,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,MORE_OR_EQUAL,ANY_THREE,MCTS-Push,MCTS-OwnColor,[],[],[],[],1
88989320,MultiverseMarbles,0,GAME_OVER,51,50,2,135,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,8,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,UNEVEN,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,"[1, 1]",[],"[1, 1, 1]",[],0
1826250031,MultiverseMarbles,0,GAME_OVER,200,200,2,136,MCTS-OwnColor,-3.0,-3.0,MCTS-Push,1,MCTS-OwnColor,1,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,FEWER_OR_EQUAL,ANY_THREE,MCTS-Push,MCTS-OwnColor,[],[],[1],[],-1
1578288959,MultiverseMarbles,0,GAME_OVER,110,109,2,137,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,FEWER_OR_EQUAL,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,[],[],[],[],1
-2015131974,MultiverseMarbles,0,GAME_OVER,50,49,2,138,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,7,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EVEN,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1, 1]",[],"[1, 1, 1]",[],1
1447678613,MultiverseMarbles,0,GAME_OVER,67,66,2,139,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,9,6,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,"[1, 1, 1, 1]",[0],"[1, 1, 1, 1]","[0, 0]",0
-325007314,MultiverseMarbles,0,GAME_OVER,40,39,2,140,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,7,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1, 1]",[],"[1, 0, 1, 1]",[],1
-2084581631,MultiverseMarbles,0,GAME_OVER,51,50,2,141,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,8,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,FEWER_OR_MORE,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,"[1, 1]",[],"[1, 1]",[],0
-397672430,MultiverseMarbles,0,GAME_OVER,73,72,2,142,MCTS-OwnColor,-1.0,1.0,MCTS-Push,2,MCTS-OwnColor,2,1,1,MCTS-Push,10,6,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,EVEN,YOUR_COLOR,MCTS-Push,MCTS-OwnColor,"[0, 1, 1, 0]",[],"[0, 1, 1, 0]",[],0
-48724776,MultiverseMarbles,0,GAME_OVER,200,200,2,143,MCTS-OwnColor,-3.0,-3.0,MCTS-Push,1,MCTS-OwnColor,1,1,1,MCTS-Push,10,9,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,FEWER_OR_EQUAL,ANY_THREE,MCTS-Push,MCTS-OwnColor,[1],[],"[1, 1]",[],-1
-1169397760,MultiverseMarbles,0,GAME_OVER,198,197,2,144,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,8,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,EQUAL,PUSH_OUT,MCTS-Push,MCTS-OwnColor,"[1, 1]",[],"[1, 1, 1]",[0],1
314855711,MultiverseMarbles,0,GAME_OVER,22,21,2,145,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EQUAL,ANY_THREE,MCTS-Push,MCTS-OwnColor,[],[],[],[],1
-92154425,MultiverseMarbles,0,GAME_OVER,44,43,2,146,MCTS-OwnColor,1.0,-1.0,MCTS-Push,1,MCTS-OwnColor,1,2,2,MCTS-Push,10,9,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,FEWER_OR_MORE,ONE_OF_EACH,MCTS-Push,MCTS-OwnColor,[0],[],[0],[],1
